title,location,last_modified,price,seller_info,details,description,item_url
Woom 3,"Mödling, Niederösterreich","Zuletzt geändert:,05.07.2024, 15:15 Uhr",€ 350,,"Violett,Gebraucht,Selbstabholung","Woom3, Farbe Lila, 16 Inch",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-2039387301/
Woom 3 Original (Erstbesitz),,"Zuletzt geändert:,05.07.2024, 16:16 Uhr",€ 299,,"Felgenbremse,bis 16 Zoll,Blau,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-original-erstbesitz-1187721307/
woom ORIGINAL 2 in woom Purple Haze - KINDERFAHRRAD DIREKT VOM HERSTELLER,3400 Klosterneuburg,"Zuletzt geändert:,05.07.2024, 15:10 Uhr",,,"Felgenbremse,bis 16 Zoll,Violett,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-original-2-in-woom-purple-haze-kinderfahrrad-direkt-vom-hersteller-1391522379/
Woom 4 Blau,Steiermark,"Zuletzt geändert:,05.07.2024, 15:00 Uhr",€ 340,,"20 Zoll,Blau,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-blau-889120460/
WOOM 2,4115 Kleinzell im Mühlkreis,"Zuletzt geändert:,05.07.2024, 15:14 Uhr",€ 350,Privatperson,"Grün,Neuwertig,Selbstabholung, Versand","Wurde nur vier Monate gefahren dann leider schon zu klein, gekauft Februar 2024",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-1893318459/
WOOM 4,"Tulln, Niederösterreich","Zuletzt geändert:,05.07.2024, 14:27 Uhr",€ 400,,"Blau,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-788190869/
"KOKUA Like2Bike 16"" Alu Kinderrad mit SRAM AUTOMATIX (tolle Woom 3 oder KUBIKE Alternative)",Niederösterreich,"Zuletzt geändert:,05.07.2024, 14:21 Uhr",€ 233,,"Nabenschaltung,Felgenbremse,bis 35 cm,bis 16 Zoll,Weiß,Gebraucht,Selbstabholung","Supertolles und superleichtes 16"" Kinderrad abzugeben.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kokua-like2bike-16-alu-kinderrad-mit-sram-automatix-tolle-woom-3-oder-kubike-alternative-830601136/
Fahrrad Woom 3,Steiermark,"Zuletzt geändert:,05.07.2024, 14:22 Uhr",€ 250,,"Kettenschaltung,Scheibenbremse,Rot,Gebraucht,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/fahrrad-woom-3-1591244802/
Woom 2 Fahrrad,"Hollabrunn, Niederösterreich","Zuletzt geändert:,05.07.2024, 14:15 Uhr",€ 350,,"Violett,Neuwertig,Selbstabholung",Verkaufe sehr gut erhaltenes Fahrrad.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-fahrrad-1004115625/
2023 Woom 3 Kinderfahrrad gelb 1 Jahr alt,,"Zuletzt geändert:,05.07.2024, 14:28 Uhr",€ 400,,"Felgenbremse,bis 16 Zoll,Gelb,Neuwertig,Selbstabholung",Verkaufe genau 1 Jahr junges 2023er Woom 3 Kinderfahrrad in der Farbe gelb (sunny yellow).,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/2023-woom-3-kinderfahrrad-gelb-1-jahr-alt-1485788850/
woom ORIGINAL 1 in woom Sunny Yellow - KINDERFAHRRAD DIREKT VOM HERSTELLER,3400 Klosterneuburg,"Zuletzt geändert:,05.07.2024, 13:40 Uhr",,,"Felgenbremse,bis 16 Zoll,Gelb,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-original-1-in-woom-sunny-yellow-kinderfahrrad-direkt-vom-hersteller-1893103716/
Woom 3 Kinderfahrrad,,"Zuletzt geändert:,05.07.2024, 13:29 Uhr",€ 320,,"Felgenbremse,bis 16 Zoll,Rot,Gebraucht,Selbstabholung",Verkauf Kinderfahrrad WOOM 3,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-kinderfahrrad-1019085998/
Early Rider Laufrad 14 Zoll (Woom Alternative),"1060 Wien, 06. Bezirk, Mariahilf","Zuletzt geändert:,05.07.2024, 12:25 Uhr",€ 120,Privatperson,"bis 35 cm,bis 16 Zoll,Silber,Gebraucht,Selbstabholung",Das Trail Runner 14 von Early Rider ist ein 14''-Laufrad mit einem hochwertigen und leichten Aluminium-Rahmen und sportlichen Offroad-Reifen.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/early-rider-laufrad-14-zoll-woom-alternative-2037716667/
Woom 3 lila,"Salzburg-Umgebung, Salzburg","Zuletzt geändert:,05.07.2024, 12:59 Uhr",€ 370,,"Violett,Gebraucht,Selbstabholung",Biete ein Woom 3 in lila,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-lila-2105244637/
Kubikes Stevens Scool bikes,2241 Schönkirchen-Reyersdorf,"Zuletzt geändert:,05.07.2024, 12:22 Uhr",,,"bis 35 cm,bis 16 Zoll,Mehrfarbig,Neu,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kubikes-stevens-scool-bikes-541007402/
Woom 1 Laufrad in Grün,"Wiener Neustadt Land, Niederösterreich","Zuletzt geändert:,05.07.2024, 11:58 Uhr",€ 190,,"Felgenbremse,Grün,Gebraucht,Selbstabholung",Sehr guter Zustand.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-1-laufrad-in-gruen-1554697706/
WOOM Bike Fahrrad 2 rot,,"Zuletzt geändert:,05.07.2024, 11:59 Uhr",€ 299,,"Rot,Gebraucht,Selbstabholung",Für uns zu klein geworden,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-bike-fahrrad-2-rot-983718148/
Woom 4 Kinderfahrrad,,"Zuletzt geändert:,05.07.2024, 11:21 Uhr",€ 390,,"20 Zoll,Rot,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-kinderfahrrad-841842253/
"Verkaufe Woom 2, nur kurz verwendet","Neunkirchen, Niederösterreich","Zuletzt geändert:,05.07.2024, 11:31 Uhr",€ 310,,"Rot,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/verkaufe-woom-2-nur-kurz-verwendet-1112374365/
WOOM3 Fahrrad,"Salzburg Stadt, Salzburg","Zuletzt geändert:,05.07.2024, 11:41 Uhr",€ 310,,"Gelb,Neuwertig,Selbstabholung",Kind ist leider rausgewachsen.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom3-fahrrad-1311681921/
Woom 4 blau,"Vöcklabruck, Oberösterreich","Zuletzt geändert:,06.07.2024, 14:51 Uhr",€ 370,,"Kettenschaltung,Felgenbremse,20 Zoll,Blau,Gebraucht,Selbstabholung","Woom 4 mit normalen Gebrauchsspuren ( siehe Fotos). Alles Original. Inkl seitenständer und woom Klingel, Reflektoren vorne und hinten. Inkl. Neuer Bremsbeläge.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-blau-1736752343/
woom ORIGINAL 1 Plus in Purple Haze - KINDERFAHRRAD DIREKT VOM HERSTELLER,3400 Klosterneuburg,"Zuletzt geändert:,05.07.2024, 11:10 Uhr",,,"Felgenbremse,bis 16 Zoll,Violett,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-original-1-plus-in-purple-haze-kinderfahrrad-direkt-vom-hersteller-1095175816/
Woom 3 16zoll,"Sankt Johann im Pongau, Salzburg","Zuletzt geändert:,05.07.2024, 11:13 Uhr",€ 250,,"Violett,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-16zoll-954400361/
"Woom 3 Gelb inkl. Seitenständer, Klingel, Steckschutzblech","Tulln, Niederösterreich","Zuletzt geändert:,05.07.2024, 10:45 Uhr",€ 350,,"Felgenbremse,Gelb,Neuwertig,Selbstabholung, Versand",Verkaufe unser kaum benutztes Woom 3.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-gelb-inkl-seitenstaender-klingel-steckschutzblech-904123793/
Woom 4 inkl original Zubehör,"Spittal an der Drau, Kärnten","Zuletzt geändert:,05.07.2024, 09:09 Uhr",€ 350,,"20 Zoll,Rot,Gebraucht,Selbstabholung",Verkaufe Woom 4 mit Seitenständer und  Glocke /alles der Marke Woom! In Top-Zustand.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-inkl-original-zubehoer-1261936878/
WOOM 3 Fahrrad grün inkl. Zubehör,"Mödling, Niederösterreich","Zuletzt geändert:,05.07.2024, 10:07 Uhr",€ 350,,"bis 16 Zoll,Grün,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-fahrrad-gruen-inkl-zubehoer-1464835221/
Woom 3,8160 Weiz,"Zuletzt geändert:,05.07.2024, 08:45 Uhr",€ 300,Privatperson,"Felgenbremse,Blau,Gebraucht,Selbstabholung",Woom 3 mit leichten Gebrauchsspuren.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1537724249/
Woom 2,8160 Weiz,"Zuletzt geändert:,05.07.2024, 08:47 Uhr",€ 320,Privatperson,"Felgenbremse,Violett,Gebraucht,Selbstabholung",Woom 2 in gutem Zustand zu verkaufen.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-2067269839/
Woom 3,"Salzburg-Umgebung, Salzburg","Zuletzt geändert:,05.07.2024, 09:07 Uhr",€ 350,,"Gelb,Neuwertig,Selbstabholung","Da unsere Tochter nun auf das Woom 4 umgestiegen ist, darf unser treues Woom 3 nun weiterziehen.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-948147375/
Woom 3 in Lila,"1160 Wien, 16. Bezirk, Ottakring","Zuletzt geändert:,05.07.2024, 07:46 Uhr",€ 320,Privatperson,"bis 16 Zoll,Violett,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-in-lila-1650871459/
Woom Off 6,"Mistelbach, Niederösterreich","Zuletzt geändert:,05.07.2024, 08:09 Uhr",€ 710,,"Scheibenbremse,26 Zoll,Schwarz,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-off-6-1568977515/
Kinderfahrad Woom 2,,"Zuletzt geändert:,05.07.2024, 08:22 Uhr",€ 300,,"Grün,Gebraucht,Selbstabholung",In sehr guten Zustand zu verkaufen. Wir benötigen mittlerweile schon das nächst größere.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrad-woom-2-1824501213/
Woom 3 Kinderfahrrad,"Graz, Steiermark","Zuletzt geändert:,05.07.2024, 07:32 Uhr",€ 320,,"Grün,Gebraucht,Selbstabholung, Versand","Kinderfahrrad für Kinder von 4-6 Jahre ,16 Zoll ,Seitenständer",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-kinderfahrrad-1333814014/
Woom 4 Kinderfahrrad,"Mödling, Niederösterreich","Zuletzt geändert:,05.07.2024, 06:25 Uhr",€ 490,,"Kettenschaltung,Felgenbremse,20 Zoll,Rot,Gebraucht,Selbstabholung",Super leichtes Woom 4 Kinderfahrrad für Kinder ab 6 Jahren mit 7-Gang-Schaltung und Zubehör:,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-kinderfahrrad-1522822140/
"Woom 4 inkl Flaschenhalter Glocke, Ständer","Wels-Land, Oberösterreich","Zuletzt geändert:,05.07.2024, 06:57 Uhr",€ 375,,"Kettenschaltung,Scheibenbremse,57 cm,20 Zoll,Rot,Gebraucht,Selbstabholung, Versand",Verkaufe gebrauchtes Woom 4 Rad.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-inkl-flaschenhalter-glocke-staender-1794400513/
woom 3 rot,8042 Graz,"Zuletzt geändert:,05.07.2024, 05:27 Uhr",€ 350,Privatperson,"Felgenbremse,Rot,Gebraucht,Selbstabholung",Gebrauchtes und gefahrenes woom 3 in rot.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-rot-793700431/
Kubike Pink 16 S MTB neuwertig leicht wie woom,"Villach, Kärnten","Zuletzt geändert:,06.07.2024, 13:35 Uhr",€ 200,,"Kettenschaltung,Felgenbremse,ab 61 cm,bis 16 Zoll,Rosa,Neuwertig,Selbstabholung",Verkaufe das MTB meiner Enkelin. Zweitrad mit dem sie hier bei uns nur gelegentlich gefahren ist und für die Garage zu schade.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kubike-pink-16-s-mtb-neuwertig-leicht-wie-woom-855273076/
Woom 3,Kärnten,"Zuletzt geändert:,05.07.2024, 05:56 Uhr",€ 340,,"bis 16 Zoll,Blau,Neuwertig,Selbstabholung",Ca 2 Jahre alt. Sehr guter Zustand. Mit Ständer,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-893343781/
"Woom 3 Kinderfahrrad 16"" Limited Anniversary Red Neuwertig","Graz, Steiermark","Zuletzt geändert:,05.07.2024, 11:47 Uhr",€ 400,,"bis 16 Zoll,Rot,Neuwertig,Selbstabholung",Verkaufe unser 1 Jahr altes WOOM 3 Fahrrad in der Farbe anniversary Red (Sonderlackierung),https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-kinderfahrrad-16-limited-anniversary-red-neuwertig-1678018791/
Kinder / Woom 1 Laufrad lila,"Liezen, Steiermark","Zuletzt geändert:,05.07.2024, 00:55 Uhr",€ 190,,"bis 35 cm,bis 16 Zoll,Violett,Neuwertig,Selbstabholung","Verkaufen unser geliebtes Woom 1 Laufrad in der Farbe lila. Gern benutzt, darauf geachtet, normale Gebrauchsspuren.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinder-woom-1-laufrad-lila-1591004640/
WOOM 2,Steiermark,"Zuletzt geändert:,04.07.2024, 22:13 Uhr",€ 320,,"Felgenbremse,Blau,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-1055416578/
(reserviert) Woom 2,"Urfahr-Umgebung, Oberösterreich","Zuletzt geändert:,05.07.2024, 12:05 Uhr",€ 290,,"Felgenbremse,bis 16 Zoll,Gelb,Gebraucht,Selbstabholung","Verkaufe das 2er Woom, gebraucht, wie abgebildet.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-1328512027/
Woom 6 blau,"Bruck an der Leitha, Niederösterreich","Zuletzt geändert:,04.07.2024, 21:04 Uhr",€ 420,,"Kettenschaltung,Felgenbremse,40 cm,26 Zoll,Blau,Gebraucht,Selbstabholung",Verkaufe Woom 6 in einem wunderschönen dunkelblau.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-6-blau-1891423342/
Woom 1 Laufrad mit Trittbrett (Surfer) und Ständer,"Bruck an der Leitha, Niederösterreich","Zuletzt geändert:,04.07.2024, 21:10 Uhr",€ 200,,"Violett,Neuwertig,Selbstabholung, Versand","Wir verkaufen unser sehr gut erhaltenes, sehr schönes Laufrad Woom 1, mit Trittbrett und Ständer",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-1-laufrad-mit-trittbrett-surfer-und-staender-1961744061/
Woom 4,,"Zuletzt geändert:,04.07.2024, 20:27 Uhr",€ 400,,"Gelb,Gebraucht,Selbstabholung, Versand","Gepäckträger, Ständer,Klingel sind dabei",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-1502181272/
Woom 3 in rot mit Ständer und Schutzblechen,"Graz, Steiermark","Zuletzt geändert:,04.07.2024, 20:37 Uhr",€ 350,,"bis 16 Zoll,Rot,Gebraucht,Selbstabholung",Woom 3 mit Ständer und Schutzblech.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-in-rot-mit-staender-und-schutzblechen-2007048185/
Woom 5 Allround-Kinderfahrrad 24 Zoll Violett - sehr guter Zustand,"Salzburg-Umgebung, Salzburg","Zuletzt geändert:,05.07.2024, 16:27 Uhr",€ 470,,"Violett,Gebraucht,Selbstabholung, Versand",Hallo.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-5-allround-kinderfahrrad-24-zoll-violett-sehr-guter-zustand-1151538558/
SCott Scale 24 Mountainbike rigid,Burgenland,"Zuletzt geändert:,04.07.2024, 20:19 Uhr",€ 270,,"Kettenschaltung,Felgenbremse,bis 35 cm,24 Zoll,Türkis,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/scott-scale-24-mountainbike-rigid-1840852697/
Woom 3,"Rohrbach, Oberösterreich","Zuletzt geändert:,04.07.2024, 20:23 Uhr",€ 300,,"Blau,Gebraucht,Selbstabholung, Versand",Leider müssen wir unser heiß geliebtes Woom 3 hergeben da es zu klein geworden ist .,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1774835761/
Woom 2,"Oberwart, Burgenland","Zuletzt geändert:,04.07.2024, 20:26 Uhr",€ 370,,"bis 16 Zoll,Grün,Gebraucht,Selbstabholung",Willhaben Verkauf Woom Bike,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-1701277594/
Woom 2,,"Zuletzt geändert:,06.07.2024, 14:21 Uhr",€ 299,,"Blau,Gebraucht,Selbstabholung, Versand",Sehr guter Zustand/,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-1343740682/
Woom 3 mit Ständer und Korb,"Baden, Niederösterreich","Zuletzt geändert:,04.07.2024, 20:13 Uhr",€ 320,,"Blau,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-mit-staender-und-korb-1627558261/
Woom 3 rot,"Tulln, Niederösterreich","Zuletzt geändert:,04.07.2024, 19:58 Uhr",€ 190,,"bis 16 Zoll,Rot,Gebraucht,Selbstabholung, Versand","Verkaufe altes Modell Woom 3, Mittelstange ist etwas dicker als beim neuen Modell.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-rot-1755095708/
woom ORIGINAL 3 in woom Red - KINDERFAHRRAD DIREKT VOM HERSTELLER,3400 Klosterneuburg,"Zuletzt geändert:,04.07.2024, 19:50 Uhr",,,"Felgenbremse,bis 16 Zoll,Rot,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-original-3-in-woom-red-kinderfahrrad-direkt-vom-hersteller-1774900596/
Woom 4 blau,6275 Stumm,"Zuletzt geändert:,06.07.2024, 12:39 Uhr",€ 399,Privatperson,"20 Zoll,Blau,Gebraucht,Selbstabholung, Versand",Woom 4 Original in blau mit entsprechenden aber sehr wenigen kinderverursachten Gebrauchsspuren. Siehe Fotos.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-blau-1063773468/
Woom 3,"Graz-Umgebung, Steiermark","Zuletzt geändert:,04.07.2024, 18:58 Uhr",€ 340,,"Felgenbremse,bis 16 Zoll,Violett,Gebraucht,Selbstabholung",Verkaufe einwandfreies Woom 3 in violett.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1506186093/
"Woom 4 inkl. Seitenständer, Klingel und Getränkehalter",Steiermark,"Zuletzt geändert:,04.07.2024, 19:13 Uhr",€ 450,,"Kettenschaltung,Felgenbremse,20 Zoll,Violett,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-inkl-seitenstaender-klingel-und-getraenkehalter-1623301249/
woom ORIGINAL 6 in woom Mint Green - KINDERFAHRRAD DIREKT VOM HERSTELLER,3400 Klosterneuburg,"Zuletzt geändert:,04.07.2024, 19:20 Uhr",,,"Kettenschaltung,Felgenbremse,26 Zoll,Grün,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-original-6-in-woom-mint-green-kinderfahrrad-direkt-vom-hersteller-2047559075/
"Kaniabikes 20"" MTB -ABVERKAUF - Minus 20% - nur € 469 statt € 589,- superleicht ähnlich Woom! 7,45kg",4952 Weng im Innkreis,"Zuletzt geändert:,04.07.2024, 18:40 Uhr",,,"Kettenschaltung,Felgenbremse,20 Zoll,Mehrfarbig,Neu,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kaniabikes-20-mtb-abverkauf-minus-20-nur-euro-469-statt-euro-589-superleicht-aehnlich-woom-7-45kg-559150550/
woom ORIGINAL 1 in woom Sky Blue - KINDERFAHRRAD DIREKT VOM HERSTELLER,3400 Klosterneuburg,"Zuletzt geändert:,04.07.2024, 18:10 Uhr",,,"Felgenbremse,bis 16 Zoll,Blau,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-original-1-in-woom-sky-blue-kinderfahrrad-direkt-vom-hersteller-867573249/
Woom 2 lila,"Korneuburg, Niederösterreich","Zuletzt geändert:,06.07.2024, 11:39 Uhr",€ 280,,"Violett,Gebraucht,Selbstabholung",Woom 2 in lila,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-lila-987461150/
Woom 2,2301 Groß-Enzersdorf,"Zuletzt geändert:,04.07.2024, 18:17 Uhr",€ 300,Privatperson,"Felgenbremse,bis 16 Zoll,Blau,Gebraucht,Selbstabholung",Woom 2,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-1154146186/
Woom 3 red inkl. Ständer (gebraucht),4810 Gmunden,"Zuletzt geändert:,04.07.2024, 17:22 Uhr",,,"Felgenbremse,bis 16 Zoll,Rot,Gebraucht,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-red-inkl-staender-gebraucht-1597955223/
Woom 2,8010 Graz,"Zuletzt geändert:,04.07.2024, 17:40 Uhr",€ 300,Privatperson,"Grün,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-1748221657/
Woom 2,Tirol,"Zuletzt geändert:,06.07.2024, 13:11 Uhr",€ 350,,"Rot,Neuwertig,Selbstabholung","Woom 2, super Zustand, immer in der Garage abgestellt, Preis verhandelbar",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-1629599138/
Woom off 4,"Voitsberg, Steiermark","Zuletzt geändert:,04.07.2024, 17:15 Uhr",€ 500,,"Kettenschaltung,Scheibenbremse,20 Zoll,Schwarz,Gebraucht,Selbstabholung","Das ultraleichte und robuste Mountainbike in 20 Zoll mit Carbon-Gabel, 9-Gang-Schaltung und Scheibenbremsen für Kinder ab sechs Jahren.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-off-4-1059466331/
woom ORIGINAL 1 in woom Green - KINDERFAHRRAD DIREKT VOM HERSTELLER,3400 Klosterneuburg,"Zuletzt geändert:,04.07.2024, 17:20 Uhr",,,"Felgenbremse,bis 16 Zoll,Grün,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-original-1-in-woom-green-kinderfahrrad-direkt-vom-hersteller-1850636218/
WOOM 4 Lila inkl Zubehör,"Feldkirchen, Kärnten","Zuletzt geändert:,04.07.2024, 16:36 Uhr",€ 450,,"Kettenschaltung,ab 61 cm,20 Zoll,Violett,Neuwertig,Selbstabholung","Wie neu, keine Beschädigungen - wenig gefahren, da es leider schnell zu klein wurde",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-lila-inkl-zubehoer-1813116143/
Woom 2 lila,"Graz-Umgebung, Steiermark","Zuletzt geändert:,04.07.2024, 15:50 Uhr",€ 300,,"Violett,Gebraucht,Selbstabholung, Versand",Privatverkauf. Keine Garantie und Rücknahme.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-lila-1796650267/
Woom 4,"Amstetten, Niederösterreich","Zuletzt geändert:,04.07.2024, 15:57 Uhr",€ 400,,"Kettenschaltung,Scheibenbremse,20 Zoll,Rot,Gebraucht,Selbstabholung",Verkaufen unser Woom 4 weil es meiner Tochter zu klein geworden ist!,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-2056543297/
Woom Kinderfahrrad,8720 Knittelfeld,"Zuletzt geändert:,04.07.2024, 15:32 Uhr",€ 380,Privatperson,"Grün,Gebraucht,Selbstabholung","Sehr gut erhaltenes, gebrauchtes Kinderfahrrad inklusive Seitenständer der Marke WOOM zu verkaufen!  Grösse 4",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-kinderfahrrad-783447697/
Kinderfahrrad kinderrad woom 2 radl fahranfänger,"Salzburg-Umgebung, Salzburg","Zuletzt geändert:,04.07.2024, 15:21 Uhr",€ 10,,"Rot,Gebraucht,Selbstabholung",Kinderfahrrad zu verkaufen,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-kinderrad-woom-2-radl-fahranfaenger-914779828/
(reserviert) *top* Woom 3 inklusive Helm,"Steyr-Land, Oberösterreich","Zuletzt geändert:,04.07.2024, 18:37 Uhr",€ 295,,"Violett,Gebraucht,Selbstabholung","Kaum gefahrenens Fahrrad, daher TOP Zustand.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/-top-woom-3-inklusive-helm-1861862617/
Woom 2,6150 Steinach am Brenner,"Zuletzt geändert:,04.07.2024, 14:42 Uhr",€ 285,Privatperson,"Rot,Gebraucht,Selbstabholung",Guter Zustand.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-1838388160/
Woom 2,"Murau, Steiermark","Zuletzt geändert:,04.07.2024, 15:06 Uhr",€ 320,,"Violett,Gebraucht,Selbstabholung",Wir verkaufen unser Woom 2 in lila.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-915755033/
Woom 3,"1210 Wien, 21. Bezirk, Floridsdorf","Zuletzt geändert:,04.07.2024, 15:14 Uhr",€ 390,Privatperson,"bis 16 Zoll,Violett,Neuwertig,Selbstabholung",Woom 3 Fahrrad in der Farbe Lila TOPZUSTAND,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1616586157/
